,sensor_2,sensor_3,sensor_4,sensor_6,sensor_7,sensor_8,sensor_9,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_17,sensor_20,sensor_21,RUL
19862,643.07,1597.94,1420.88,21.61,552.34,2388.19,9063.69,48.03,520.72,2388.22,8143.33,8.4897,395.0,38.47,23.1538,25.0
19863,643.57,1596.22,1421.81,21.61,551.16,2388.22,9073.59,47.99,520.35,2388.19,8135.27,8.4472,396.0,38.41,23.1584,24.0
19864,643.67,1599.44,1417.06,21.61,551.91,2388.19,9065.93,47.92,520.28,2388.22,8144.75,8.5067,395.0,38.62,23.1101,23.0
19865,643.66,1599.37,1425.25,21.61,552.15,2388.19,9063.24,48.1,519.59,2388.22,8141.07,8.4917,397.0,38.41,23.1374,22.0
19866,643.89,1596.52,1419.81,21.61,551.27,2388.26,9061.37,47.88,519.82,2388.14,8142.63,8.5116,394.0,38.53,23.1329,21.0
19867,643.32,1594.62,1416.36,21.61,552.22,2388.21,9068.3,48.07,520.61,2388.2,8141.09,8.4946,396.0,38.57,23.0648,20.0
19868,643.43,1602.6,1423.25,21.61,551.61,2388.2,9076.05,48.07,519.81,2388.19,8139.6,8.508,396.0,38.42,23.1558,19.0
19869,643.01,1599.14,1416.3,21.61,551.87,2388.16,9069.61,48.02,520.02,2388.23,8143.24,8.4865,397.0,38.57,23.1202,18.0
19870,643.34,1592.75,1423.84,21.61,552.01,2388.2,9069.04,47.88,520.05,2388.18,8140.3,8.475,397.0,38.45,23.0792,17.0
19871,643.24,1594.58,1428.81,21.61,551.54,2388.26,9067.99,47.99,520.19,2388.25,8141.4,8.5188,396.0,38.55,23.0632,16.0
19872,643.48,1591.28,1424.22,21.61,552.05,2388.19,9073.42,47.98,520.73,2388.23,8143.73,8.4949,395.0,38.5,23.0989,15.0
19873,643.84,1592.24,1420.86,21.61,551.95,2388.22,9064.5,48.11,520.27,2388.23,8144.46,8.5024,396.0,38.41,23.1199,14.0
19874,643.13,1598.09,1428.51,21.61,551.75,2388.15,9070.76,48.21,520.26,2388.24,8141.69,8.4715,396.0,38.37,23.1919,13.0
19875,643.85,1603.01,1428.1,21.61,551.92,2388.27,9069.3,48.05,520.3,2388.21,8144.13,8.4761,395.0,38.47,23.0053,12.0
19876,643.57,1602.58,1429.81,21.61,551.29,2388.25,9069.77,48.16,519.72,2388.22,8143.15,8.5615,396.0,38.55,22.8942,11.0
19877,643.72,1591.42,1425.74,21.61,551.35,2388.22,9064.41,48.05,519.97,2388.23,8145.9,8.5195,395.0,38.39,23.1027,10.0
19878,643.69,1604.73,1430.58,21.61,551.5,2388.24,9064.7,47.99,520.09,2388.22,8141.0,8.5208,395.0,38.4,23.0722,9.0
19879,643.62,1598.42,1430.42,21.61,550.82,2388.22,9069.87,48.03,519.14,2388.28,8136.92,8.5124,397.0,38.38,23.1484,8.0
19880,643.43,1599.78,1426.81,21.61,551.5,2388.26,9068.69,48.26,519.88,2388.22,8142.85,8.5264,397.0,38.42,23.072,7.0
19881,644.0,1602.21,1432.39,21.61,551.43,2388.23,9075.54,48.14,519.99,2388.23,8144.98,8.5336,395.0,38.5,23.0216,6.0
19882,643.88,1601.34,1431.16,21.61,551.52,2388.25,9071.86,48.02,520.23,2388.27,8143.42,8.5055,395.0,38.27,23.0869,5.0
19883,643.45,1603.59,1432.65,21.61,551.38,2388.25,9075.89,48.13,519.47,2388.25,8142.08,8.5109,395.0,38.53,23.0965,4.0
19884,644.2,1603.88,1426.93,21.61,551.45,2388.21,9073.41,48.08,519.49,2388.2,8140.98,8.5158,396.0,38.3,23.0309,3.0
19885,643.62,1599.47,1431.08,21.61,551.14,2388.22,9077.86,48.22,519.48,2388.27,8145.65,8.5165,395.0,38.63,23.1059,2.0
19886,644.13,1595.57,1430.52,21.61,551.64,2388.24,9075.38,48.1,519.61,2388.25,8143.74,8.5615,396.0,38.51,23.0118,1.0
19887,643.74,1599.2,1432.12,21.61,550.78,2388.28,9075.64,48.17,519.18,2388.24,8144.03,8.5022,397.0,38.36,23.0258,0.0
19888,642.01,1581.83,1395.4,21.61,554.31,2388.04,9044.3,47.21,522.34,2388.05,8130.81,8.4027,391.0,38.94,23.3732,130.0
19889,641.99,1582.99,1402.05,21.61,554.67,2388.03,9049.88,47.2,522.06,2388.08,8131.43,8.4072,392.0,39.14,23.3984,130.0
19890,641.9,1586.14,1403.8,21.61,554.1,2388.07,9047.9,47.35,522.66,2388.1,8129.52,8.418,392.0,38.97,23.4038,130.0
19891,642.59,1594.96,1406.16,21.61,554.06,2388.03,9042.72,47.31,522.45,2388.06,8131.14,8.4305,393.0,39.02,23.3398,130.0
19892,641.89,1587.52,1406.07,21.61,553.72,2388.03,9047.37,47.38,521.56,2388.0,8130.03,8.4265,393.0,38.92,23.418,130.0
19893,642.32,1590.17,1401.05,21.61,553.86,2387.98,9047.21,47.43,522.39,2388.05,8130.17,8.3876,392.0,39.01,23.3886,130.0
19894,642.54,1583.02,1398.34,21.61,553.77,2388.12,9053.04,47.39,521.82,2388.12,8126.5,8.4383,392.0,38.77,23.3925,130.0
19895,642.73,1579.57,1401.22,21.61,554.02,2388.09,9045.21,47.41,522.2,2388.08,8132.09,8.4099,393.0,39.03,23.3544,130.0
19896,641.96,1582.75,1398.52,21.61,554.53,2388.08,9045.33,47.32,522.35,2388.05,8125.16,8.4161,393.0,38.97,23.2468,130.0
19897,641.93,1598.1,1403.44,21.61,553.97,2388.01,9048.87,47.35,522.16,2388.04,8125.38,8.4523,392.0,38.94,23.3577,130.0
19898,641.95,1584.54,1405.54,21.61,553.65,2388.1,9047.44,47.38,521.95,2388.04,8128.82,8.3942,391.0,38.99,23.4374,130.0
19899,641.5,1580.53,1401.88,21.61,553.84,2388.07,9040.75,47.14,521.87,2387.99,8129.84,8.4069,392.0,38.89,23.4323,130.0
19900,642.7,1586.64,1403.52,21.61,554.05,2388.08,9045.79,47.22,522.11,2388.11,8127.41,8.4081,392.0,39.04,23.3943,130.0
19901,642.07,1588.87,1398.31,21.61,553.41,2388.03,9040.54,47.48,521.63,2388.06,8129.64,8.4053,392.0,39.02,23.3606,130.0
19902,642.34,1588.75,1397.36,21.61,554.5,2388.0,9042.57,47.27,522.08,2388.11,8135.82,8.407,392.0,38.93,23.3041,130.0
19903,642.67,1589.57,1404.74,21.61,553.76,2388.11,9044.35,47.28,522.21,2388.04,8133.47,8.3861,394.0,39.13,23.2773,130.0
19904,642.0,1588.51,1403.5,21.61,554.61,2388.03,9051.77,47.27,522.19,2388.09,8137.81,8.4161,393.0,38.77,23.3928,130.0
19905,641.96,1586.29,1402.01,21.61,554.29,2388.03,9042.52,47.47,521.85,2387.99,8126.33,8.4214,391.0,38.95,23.3779,130.0
19906,642.51,1583.71,1402.82,21.61,554.33,2388.01,9049.23,47.24,521.94,2387.99,8128.35,8.418,393.0,39.16,23.4388,130.0
19907,642.15,1586.86,1397.18,21.61,554.42,2388.02,9048.79,47.23,521.31,2388.03,8137.16,8.4143,391.0,39.22,23.3733,130.0
19908,642.23,1591.1,1399.15,21.61,553.79,2388.03,9044.82,47.32,521.73,2388.04,8126.9,8.438,392.0,38.93,23.4223,130.0
19909,642.24,1584.77,1395.62,21.61,553.72,2388.04,9054.45,47.25,521.58,2388.08,8127.75,8.412,393.0,38.85,23.4,130.0
19910,642.21,1585.04,1403.2,21.61,553.99,2388.07,9047.1,47.13,521.87,2388.09,8122.81,8.4514,392.0,39.12,23.3667,130.0
19911,642.81,1583.14,1399.74,21.61,554.44,2388.08,9045.83,47.32,522.15,2388.03,8130.05,8.4141,391.0,38.95,23.424,130.0
19912,642.03,1580.93,1402.24,21.61,554.3,2388.05,9044.3,47.25,522.48,2388.11,8124.86,8.4084,392.0,38.79,23.3311,130.0
19913,642.49,1584.89,1404.0,21.61,554.02,2388.04,9038.27,47.2,521.87,2388.05,8133.82,8.4194,392.0,38.96,23.3251,130.0
19914,642.15,1580.98,1399.17,21.61,554.33,2388.03,9049.64,47.22,522.31,2388.0,8130.49,8.3952,393.0,38.98,23.5181,130.0
19915,641.94,1583.61,1406.67,21.61,554.32,2388.02,9041.86,47.25,522.17,2388.02,8128.05,8.3974,392.0,38.96,23.3177,130.0
19916,642.19,1589.25,1397.31,21.61,555.2,2388.09,9042.58,47.42,522.29,2388.09,8130.18,8.4158,392.0,39.18,23.4996,130.0
19917,642.38,1584.91,1407.18,21.61,555.03,2388.01,9050.18,47.29,521.99,2388.04,8127.14,8.3824,392.0,39.0,23.4894,130.0
19918,642.41,1587.34,1405.34,21.61,554.09,2388.11,9049.52,47.09,522.08,2388.09,8123.35,8.4016,391.0,38.77,23.315,130.0
19919,642.25,1593.23,1406.82,21.61,554.28,2388.04,9050.09,47.35,521.56,2388.07,8130.84,8.4012,392.0,38.94,23.4219,130.0
19920,642.01,1585.29,1397.19,21.61,554.53,2388.07,9044.49,47.35,521.75,2388.13,8132.36,8.4226,392.0,38.88,23.3013,130.0
19921,642.0,1584.95,1400.29,21.61,553.79,2388.03,9048.93,47.22,521.83,2388.06,8129.39,8.3981,391.0,39.09,23.4554,130.0
19922,642.42,1582.36,1405.29,21.61,554.54,2387.99,9043.95,47.47,521.58,2388.03,8129.52,8.4067,393.0,38.99,23.32,130.0
19923,642.29,1588.49,1408.13,21.61,554.22,2388.01,9052.21,47.34,522.07,2388.08,8135.13,8.4167,391.0,39.05,23.378,130.0
19924,641.94,1588.34,1404.86,21.61,554.47,2388.02,9057.06,47.29,521.82,2388.06,8135.17,8.4392,392.0,38.8,23.3781,130.0
19925,642.82,1585.17,1408.19,21.61,554.34,2388.07,9053.34,47.42,521.44,2388.03,8127.9,8.3936,390.0,38.9,23.3656,130.0
19926,641.8,1582.74,1399.69,21.61,554.38,2388.07,9045.76,47.34,522.43,2388.07,8129.21,8.4017,392.0,38.98,23.4573,130.0
19927,642.75,1584.8,1396.84,21.61,554.32,2388.09,9048.98,47.32,521.91,2388.11,8130.32,8.4295,393.0,38.95,23.3379,130.0
19928,642.61,1590.25,1406.45,21.61,553.76,2388.07,9051.37,47.14,522.01,2388.03,8134.97,8.3899,392.0,39.0,23.4015,130.0
19929,642.09,1593.45,1404.81,21.61,554.17,2388.08,9047.65,47.32,522.13,2388.09,8130.09,8.3834,394.0,39.05,23.2371,130.0
19930,642.9,1587.97,1403.69,21.6,553.98,2388.07,9054.43,47.34,522.02,2388.11,8125.06,8.3997,391.0,39.1,23.3835,130.0
19931,642.45,1579.14,1409.76,21.61,554.05,2388.06,9056.49,47.34,522.04,2388.04,8131.43,8.4136,391.0,38.94,23.4058,130.0
19932,642.21,1585.89,1399.21,21.61,553.6,2388.05,9045.62,47.27,522.52,2388.09,8124.8,8.4303,391.0,39.0,23.3748,130.0
19933,642.15,1583.8,1398.53,21.61,554.39,2388.06,9052.19,47.38,521.89,2388.11,8132.04,8.4111,391.0,39.06,23.3967,130.0
19934,642.07,1591.58,1399.73,21.61,554.14,2388.04,9046.83,47.18,522.14,2388.01,8138.88,8.404,391.0,38.9,23.4626,130.0
19935,642.23,1581.88,1397.82,21.61,553.84,2388.04,9051.03,47.49,521.92,2388.04,8132.54,8.4291,391.0,39.08,23.4227,130.0
19936,642.29,1581.82,1403.62,21.61,553.84,2388.05,9041.73,47.19,522.0,2388.09,8130.98,8.4077,391.0,38.92,23.486,130.0
19937,642.51,1588.78,1400.66,21.61,553.34,2388.08,9046.53,47.18,522.48,2388.09,8134.94,8.4472,391.0,39.03,23.3477,130.0
19938,642.53,1585.08,1399.72,21.61,554.24,2388.09,9044.05,47.34,522.23,2388.04,8132.62,8.4341,392.0,39.05,23.3803,130.0
19939,641.9,1587.38,1403.16,21.61,554.44,2388.03,9049.29,47.29,522.29,2388.03,8136.87,8.3891,392.0,39.06,23.3708,130.0
19940,642.28,1583.19,1394.92,21.61,553.99,2388.01,9049.33,47.46,521.72,2388.06,8135.19,8.3721,393.0,38.81,23.3661,130.0
19941,642.42,1589.91,1399.54,21.61,553.61,2388.02,9044.85,47.3,521.69,2388.05,8125.94,8.4142,392.0,38.99,23.4068,130.0
19942,642.36,1583.0,1397.37,21.61,553.81,2388.01,9046.5,47.58,522.29,2388.04,8130.81,8.3872,393.0,38.94,23.3061,130.0
19943,643.09,1582.79,1399.37,21.61,553.47,2388.07,9045.44,47.41,521.78,2388.09,8132.97,8.4313,392.0,38.93,23.347,130.0
19944,642.39,1587.59,1400.69,21.61,554.19,2388.04,9054.99,47.06,521.91,2388.05,8134.27,8.4364,393.0,39.17,23.371,130.0
19945,642.33,1587.49,1388.06,21.61,554.88,2387.99,9049.11,47.18,522.09,2388.1,8125.76,8.4268,392.0,38.97,23.411,130.0
19946,642.41,1590.0,1399.24,21.61,554.29,2388.1,9048.84,47.44,521.97,2388.08,8128.3,8.4099,391.0,38.91,23.3623,130.0
19947,642.02,1584.5,1395.96,21.61,554.46,2388.02,9048.43,47.42,522.28,2388.09,8131.11,8.416,392.0,39.0,23.3572,130.0
19948,642.29,1584.35,1399.47,21.61,553.98,2388.07,9056.87,47.36,522.22,2388.04,8134.13,8.3933,391.0,39.04,23.3751,130.0
19949,642.36,1580.77,1405.27,21.61,554.48,2388.06,9050.25,47.48,522.28,2388.04,8132.78,8.4185,393.0,38.91,23.389,130.0
19950,642.13,1582.1,1403.19,21.61,554.48,2388.01,9050.28,47.32,521.77,2388.06,8138.39,8.3869,391.0,38.88,23.4148,130.0
19951,642.79,1589.27,1407.02,21.61,553.76,2388.03,9055.89,47.55,521.74,2388.08,8130.93,8.3974,393.0,39.14,23.4789,130.0
19952,642.33,1589.93,1401.49,21.61,553.76,2388.06,9052.97,47.25,522.25,2388.06,8130.7,8.3973,391.0,39.11,23.3553,130.0
19953,642.36,1586.09,1398.94,21.61,554.81,2387.98,9055.43,47.28,521.94,2388.05,8134.6,8.3912,391.0,38.96,23.3096,130.0
19954,641.84,1587.48,1399.75,21.61,554.09,2388.07,9045.36,47.3,522.27,2388.06,8135.61,8.4088,392.0,39.02,23.3317,130.0
19955,642.8,1586.3,1410.08,21.61,554.53,2388.02,9051.89,47.26,521.63,2388.09,8132.53,8.4296,392.0,38.88,23.322,130.0
19956,642.08,1588.54,1403.75,21.61,553.73,2388.09,9046.68,47.37,521.56,2388.08,8133.05,8.4384,392.0,38.92,23.4121,130.0
19957,642.82,1592.36,1405.12,21.61,554.22,2388.02,9047.99,47.31,521.51,2388.1,8133.67,8.3962,393.0,38.65,23.3209,130.0
19958,642.54,1581.77,1399.57,21.61,553.52,2388.1,9051.84,47.18,522.05,2388.06,8138.31,8.4194,391.0,39.13,23.3154,130.0
19959,642.54,1583.8,1398.84,21.61,553.82,2388.07,9046.93,47.31,522.15,2388.06,8134.35,8.4215,392.0,38.92,23.3605,130.0
19960,642.63,1589.65,1396.99,21.61,553.8,2388.06,9057.04,47.16,521.75,2388.05,8135.52,8.4474,391.0,39.01,23.2935,129.0
19961,642.72,1585.51,1405.09,21.61,553.49,2388.05,9047.51,47.25,521.79,2388.05,8133.17,8.4083,393.0,39.0,23.4709,128.0
19962,641.75,1583.07,1394.1,21.61,554.18,2388.02,9053.6,47.36,521.71,2388.05,8136.41,8.4248,392.0,39.04,23.4469,127.0
19963,642.55,1594.18,1397.69,21.61,553.79,2388.07,9051.56,47.3,521.64,2388.05,8135.86,8.3807,391.0,38.88,23.3753,126.0
19964,641.99,1589.68,1397.96,21.61,553.72,2388.08,9055.44,47.33,521.85,2388.05,8136.2,8.3881,391.0,39.13,23.4601,125.0
19965,642.71,1586.59,1395.52,21.61,553.78,2388.12,9049.21,47.39,521.78,2388.04,8140.49,8.4215,391.0,38.99,23.3327,124.0
19966,642.69,1585.42,1403.55,21.61,554.21,2388.11,9050.39,47.41,521.61,2388.07,8130.53,8.3962,391.0,38.93,23.3538,123.0
19967,642.14,1593.81,1403.63,21.61,553.95,2388.11,9057.98,47.35,522.42,2388.08,8133.7,8.4392,393.0,39.0,23.4231,122.0
19968,642.03,1582.72,1406.88,21.61,554.47,2388.1,9051.08,47.34,521.7,2388.09,8137.23,8.4118,394.0,39.0,23.358,121.0
19969,642.17,1587.36,1405.01,21.61,553.62,2388.04,9051.34,47.31,521.9,2388.04,8136.02,8.3993,392.0,38.86,23.3195,120.0
19970,641.8,1586.4,1401.99,21.61,554.63,2388.07,9049.75,47.34,521.68,2388.02,8139.25,8.3983,392.0,38.88,23.4053,119.0
19971,642.32,1588.41,1398.78,21.61,553.48,2387.98,9047.51,47.46,521.83,2388.1,8132.8,8.4156,392.0,39.0,23.3418,118.0
19972,641.72,1585.21,1404.34,21.61,554.28,2388.08,9054.65,47.47,522.26,2388.03,8136.62,8.4191,392.0,38.95,23.3684,117.0
19973,642.88,1588.18,1409.81,21.61,553.52,2388.11,9063.68,47.35,521.69,2388.03,8136.09,8.4322,392.0,38.78,23.4272,116.0
19974,642.0,1583.72,1404.24,21.61,553.92,2388.03,9049.81,47.18,522.21,2388.0,8137.73,8.3785,391.0,38.95,23.4476,115.0
19975,642.12,1594.19,1400.61,21.61,554.01,2388.1,9054.78,47.3,522.84,2388.05,8132.2,8.4289,390.0,38.95,23.3203,114.0
19976,642.61,1587.81,1402.91,21.6,553.28,2388.06,9047.27,47.1,522.24,2387.98,8133.95,8.4098,393.0,38.99,23.4547,113.0
19977,642.13,1584.2,1404.87,21.61,554.34,2388.09,9054.53,47.3,521.8,2388.07,8136.47,8.4064,393.0,38.84,23.3341,112.0
19978,642.28,1585.09,1408.85,21.61,554.3,2388.04,9044.66,47.48,522.06,2388.08,8131.78,8.4211,393.0,38.85,23.3086,111.0
19979,642.38,1585.62,1394.79,21.61,554.16,2388.04,9057.93,47.16,522.25,2388.06,8138.23,8.4269,393.0,38.91,23.2869,110.0
19980,642.22,1591.29,1402.35,21.61,554.48,2388.03,9057.8,47.47,521.7,2388.03,8134.03,8.3951,392.0,39.01,23.4255,109.0
19981,641.7,1586.5,1403.53,21.61,554.04,2388.06,9055.3,47.69,522.02,2388.06,8136.27,8.4126,393.0,38.86,23.3617,108.0
19982,642.7,1581.04,1399.25,21.61,554.54,2388.09,9046.3,47.45,521.1,2388.01,8134.96,8.3851,392.0,39.06,23.3327,107.0
19983,642.54,1585.88,1403.22,21.61,553.66,2388.04,9054.08,47.32,521.93,2388.04,8134.95,8.4238,393.0,38.88,23.3649,106.0
19984,642.24,1586.75,1402.21,21.61,553.7,2388.08,9055.0,47.27,522.12,2388.07,8134.76,8.4386,392.0,39.02,23.2875,105.0
19985,642.24,1586.13,1405.32,21.61,553.83,2388.06,9052.47,47.44,521.7,2388.04,8138.88,8.4352,391.0,38.81,23.3165,104.0
19986,642.04,1574.3,1401.13,21.61,554.32,2388.0,9058.68,47.32,521.94,2388.08,8140.64,8.3914,393.0,39.12,23.4611,103.0
19987,642.19,1590.0,1405.37,21.61,553.79,2388.11,9058.91,47.15,522.11,2388.05,8137.96,8.4063,393.0,38.97,23.3153,102.0
19988,642.71,1585.48,1401.39,21.61,554.69,2388.04,9058.32,47.43,521.99,2388.06,8135.31,8.4303,393.0,38.96,23.3541,101.0
19989,642.02,1586.86,1406.44,21.61,553.57,2388.08,9054.96,47.43,521.92,2388.0,8136.56,8.4017,392.0,38.76,23.3354,100.0
19990,641.93,1591.69,1404.09,21.61,553.74,2388.1,9048.79,47.39,521.88,2388.08,8138.92,8.3981,393.0,38.85,23.3627,99.0
19991,642.7,1581.9,1403.14,21.61,554.26,2388.1,9059.95,47.46,522.16,2388.06,8141.2,8.4292,393.0,38.92,23.3675,98.0
19992,642.44,1591.96,1406.25,21.61,553.8,2388.07,9058.14,47.38,522.32,2388.11,8138.74,8.4197,392.0,38.91,23.376,97.0
19993,641.91,1586.61,1397.57,21.61,554.03,2388.06,9056.6,47.51,521.44,2388.04,8143.01,8.4164,393.0,38.96,23.39,96.0
19994,642.39,1587.12,1405.15,21.61,554.02,2388.02,9063.82,47.19,521.84,2388.03,8143.98,8.4061,393.0,38.95,23.4635,95.0
19995,642.28,1589.41,1410.42,21.61,553.71,2388.08,9052.67,47.54,522.62,2388.08,8139.08,8.4366,393.0,38.76,23.2805,94.0
19996,642.21,1584.99,1401.27,21.61,553.68,2388.03,9058.68,47.42,522.2,2388.0,8144.9,8.403,391.0,39.02,23.324,93.0
19997,642.61,1590.5,1404.53,21.61,554.15,2388.04,9066.21,47.43,522.33,2388.05,8142.39,8.4179,391.0,38.97,23.3539,92.0
19998,641.84,1597.77,1406.92,21.61,553.26,2388.06,9066.27,47.24,521.57,2388.0,8142.74,8.3646,390.0,38.96,23.3389,91.0
19999,642.35,1583.96,1400.14,21.61,554.05,2388.06,9057.3,47.31,521.45,2388.05,8138.89,8.4129,391.0,38.92,23.3114,90.0
20000,642.54,1588.47,1406.98,21.61,553.62,2388.08,9061.4,47.44,521.99,2388.01,8142.16,8.4423,393.0,38.9,23.4075,89.0
20001,642.44,1585.02,1404.26,21.61,553.54,2388.03,9066.51,47.45,522.03,2388.09,8142.02,8.4047,393.0,38.86,23.4109,88.0
20002,642.87,1583.48,1399.96,21.61,554.22,2388.07,9060.21,47.15,522.5,2388.11,8147.7,8.3855,392.0,38.84,23.3053,87.0
20003,642.73,1592.5,1410.1,21.61,554.34,2388.05,9060.1,47.28,522.05,2387.96,8142.81,8.408,393.0,38.83,23.3556,86.0
20004,642.38,1586.87,1403.23,21.61,553.96,2388.06,9058.06,47.4,521.93,2388.06,8148.14,8.4019,392.0,39.01,23.2551,85.0
20005,642.25,1596.87,1406.9,21.61,553.8,2388.08,9070.41,47.28,521.46,2388.02,8149.23,8.4305,392.0,38.63,23.3734,84.0
20006,642.34,1582.77,1408.95,21.61,554.58,2388.03,9059.98,47.52,521.82,2388.07,8145.24,8.4444,392.0,38.95,23.3934,83.0
20007,642.37,1588.57,1399.66,21.61,553.4,2388.03,9072.8,47.37,521.69,2388.1,8143.04,8.4255,392.0,39.01,23.3424,82.0
20008,642.41,1585.87,1402.02,21.61,554.26,2388.09,9068.59,47.29,521.79,2388.05,8142.66,8.4234,392.0,38.96,23.3153,81.0
20009,642.32,1584.35,1411.14,21.61,554.26,2388.01,9067.16,47.41,522.02,2388.0,8145.48,8.4052,393.0,38.81,23.3141,80.0
20010,642.31,1589.61,1404.06,21.61,552.88,2388.1,9064.39,47.42,522.1,2388.06,8148.59,8.4322,394.0,38.89,23.3834,79.0
20011,642.13,1591.88,1408.59,21.61,554.54,2388.0,9066.57,47.19,521.74,2388.04,8144.46,8.3948,392.0,38.81,23.3129,78.0
20012,641.97,1593.24,1399.56,21.61,553.57,2388.02,9059.38,47.34,521.6,2388.04,8148.09,8.4256,392.0,38.74,23.337,77.0
20013,642.23,1583.87,1408.98,21.61,553.55,2388.03,9067.91,47.49,521.4,2388.04,8143.7,8.3766,393.0,38.91,23.3942,76.0
20014,642.34,1587.38,1407.0,21.61,554.09,2387.99,9067.13,47.45,521.28,2388.07,8143.81,8.4363,393.0,38.98,23.3601,75.0
20015,642.77,1592.39,1407.05,21.61,553.64,2388.07,9066.12,47.5,521.06,2388.04,8149.03,8.3941,394.0,39.1,23.3364,74.0
20016,642.43,1589.98,1396.83,21.61,553.6,2388.05,9068.05,47.38,521.89,2388.07,8144.86,8.4128,393.0,39.1,23.3002,73.0
20017,642.53,1591.38,1409.07,21.61,554.1,2388.09,9074.11,47.46,521.82,2388.09,8148.43,8.4327,393.0,38.83,23.3932,72.0
20018,642.49,1586.56,1399.82,21.61,554.35,2388.07,9067.4,47.37,521.75,2388.06,8149.79,8.4171,391.0,38.83,23.3915,71.0
20019,642.2,1590.2,1399.28,21.61,553.45,2387.99,9066.27,47.4,521.7,2388.03,8154.16,8.4312,393.0,38.96,23.2969,70.0
20020,642.64,1592.58,1406.97,21.61,554.43,2388.04,9075.21,47.4,521.86,2388.06,8153.51,8.4148,394.0,38.96,23.3992,69.0
20021,642.3,1590.57,1398.86,21.61,554.65,2388.04,9070.82,47.28,521.84,2388.07,8144.17,8.4483,391.0,39.0,23.2589,68.0
20022,642.39,1591.8,1410.76,21.61,554.08,2388.02,9071.98,47.5,521.31,2388.04,8151.02,8.4,392.0,38.79,23.3075,67.0
20023,642.5,1593.8,1403.15,21.61,553.99,2387.97,9075.38,47.43,521.68,2388.04,8151.4,8.4257,393.0,38.87,23.2712,66.0
20024,642.7,1595.48,1402.07,21.61,553.83,2388.04,9069.96,47.31,521.22,2388.05,8152.08,8.4091,393.0,38.82,23.3199,65.0
20025,642.67,1597.5,1395.95,21.61,553.73,2388.06,9077.23,47.57,521.43,2388.0,8150.96,8.4277,392.0,39.05,23.3614,64.0
20026,642.61,1581.16,1409.94,21.61,553.5,2388.05,9070.39,47.36,521.89,2388.06,8155.76,8.4242,393.0,38.89,23.3694,63.0
20027,643.06,1588.75,1406.59,21.61,554.05,2388.02,9082.18,47.41,521.67,2388.09,8158.4,8.4464,391.0,38.97,23.3372,62.0
20028,642.76,1589.77,1407.95,21.61,553.2,2387.99,9077.6,47.42,522.2,2388.11,8149.82,8.4371,393.0,39.21,23.3666,61.0
20029,642.58,1583.62,1401.27,21.61,553.85,2388.01,9083.57,47.37,522.08,2388.04,8155.2,8.4184,393.0,39.15,23.2565,60.0
20030,642.45,1588.4,1404.27,21.61,553.92,2388.05,9076.34,47.67,521.81,2388.05,8152.43,8.4423,393.0,39.0,23.2505,59.0
20031,642.21,1579.62,1406.0,21.61,553.59,2388.06,9088.08,47.53,521.91,2388.07,8161.36,8.4363,393.0,38.85,23.3785,58.0
20032,642.56,1589.04,1403.34,21.61,553.33,2388.06,9081.5,47.49,521.11,2388.09,8157.72,8.4467,393.0,38.78,23.3485,57.0
20033,643.16,1589.14,1412.2,21.61,553.63,2388.05,9087.56,47.46,521.79,2388.04,8161.99,8.4143,394.0,38.97,23.3617,56.0
20034,643.25,1601.61,1408.87,21.61,554.25,2388.01,9079.34,47.33,521.71,2388.0,8158.2,8.4192,393.0,38.8,23.3153,55.0
20035,642.97,1590.12,1402.66,21.61,552.33,2388.07,9087.41,47.36,521.47,2388.09,8160.21,8.4347,394.0,38.82,23.3077,54.0
20036,643.11,1594.9,1407.39,21.61,553.84,2388.01,9084.06,47.34,521.39,2388.04,8160.59,8.4413,394.0,38.92,23.3856,53.0
20037,642.4,1589.15,1405.32,21.61,553.52,2388.08,9082.85,47.4,521.54,2388.04,8163.27,8.4189,393.0,38.73,23.3138,52.0
20038,642.28,1590.25,1402.93,21.61,554.11,2388.09,9091.25,47.5,521.58,2388.02,8168.51,8.4507,394.0,38.78,23.3427,51.0
20039,642.88,1586.87,1405.1,21.61,553.87,2388.01,9082.11,47.45,521.7,2388.01,8162.31,8.451,393.0,38.69,23.3105,50.0
20040,642.29,1598.69,1405.53,21.61,553.69,2388.08,9091.33,47.42,522.41,2388.01,8170.11,8.4163,393.0,38.69,23.3315,49.0
20041,642.22,1594.3,1407.36,21.61,552.53,2388.04,9095.88,47.62,521.89,2388.05,8161.56,8.4363,393.0,38.73,23.2671,48.0
20042,642.21,1591.51,1404.23,21.61,553.46,2388.02,9091.9,47.4,521.45,2388.07,8167.97,8.4647,393.0,38.79,23.2749,47.0
20043,642.73,1582.09,1411.85,21.61,553.52,2388.07,9089.94,47.38,522.33,2388.07,8167.48,8.4717,392.0,38.85,23.3267,46.0
20044,642.26,1587.91,1407.48,21.61,553.6,2388.09,9097.29,47.56,521.42,2388.1,8168.7,8.4454,392.0,38.85,23.2509,45.0
20045,642.31,1589.18,1407.83,21.61,552.95,2388.05,9095.63,47.57,520.9,2388.07,8164.48,8.4529,393.0,38.95,23.186,44.0
20046,642.91,1587.64,1412.29,21.61,553.55,2387.99,9095.4,47.33,521.8,2388.06,8178.21,8.4701,393.0,38.7,23.3503,43.0
